Date,Branch,Shift,Inflow_m3,Outflow_m3,Loss_m3,Total_Production_Cost_RWF,Water_Revenue_RWF,Net_Profit_RWF,Recorded_By,pH_Level,Turbidity_NTU,Temperature,Chlorine_mgL,Nitrate_mgL,Efficiency_%
2023-08-15,HUYE,Night,25298.8,19821.1,5477.7,1424654.0,15222614.0,13797960.0,system_historical,7.14,2.44,18.54,0.39,31.33,78.3
2023-09-01,HUYE,Day,24340.1,18666.4,5673.7,1234441.0,14335772.0,13101331.0,system_historical,7.16,3.4,18.22,0.45,44.82,76.7
2023-09-15,HUYE,Day,23149.5,18231.1,4918.4,1428910.0,14001517.0,12572608.0,system_historical,7.11,3.95,21.18,0.42,40.89,78.8
2023-10-01,HUYE,Night,25347.7,19268.5,6079.2,1410951.0,14798212.0,13387261.0,system_historical,6.93,1.98,18.17,0.35,24.88,76.0
2023-10-15,HUYE,Night,25190.5,19245.0,5945.5,1224698.0,14780149.0,13555450.0,system_historical,7.23,1.56,18.54,0.27,32.89,76.4
2023-11-01,HUYE,Day,26483.1,21027.2,5455.9,1474233.0,16148909.0,14674676.0,system_historical,7.24,2.98,18.02,0.27,38.22,79.4
2023-11-15,HUYE,Day,23525.7,17866.1,5659.6,1429171.0,13721189.0,12292018.0,system_historical,7.09,3.8,18.71,0.3,39.47,75.9
2023-12-01,HUYE,Night,24038.0,18354.0,5683.9,1343877.0,14095893.0,12752015.0,system_historical,7.13,3.05,22.55,0.36,39.7,76.4
2023-12-15,HUYE,Night,23033.4,17844.0,5189.5,1409709.0,13704164.0,12294455.0,system_historical,7.34,3.21,22.73,0.35,36.64,77.5
2024-01-01,KIGALI,Day,94440.3,79661.5,14778.8,2776200.0,61180041.0,58403842.0,system_historical,6.94,4.17,22.45,0.32,22.27,84.4
2024-01-15,KIGALI,Day,106052.5,87511.4,18541.0,2832358.0,67208779.0,64376420.0,system_historical,7.42,3.0,19.25,0.33,29.38,82.5
2024-02-01,KIGALI,Night,95006.9,78103.7,16903.2,2482817.0,59983678.0,57500861.0,system_historical,7.29,2.06,22.36,0.37,19.35,82.2
2024-02-15,KIGALI,Night,96527.8,78487.8,18040.1,2820447.0,60278606.0,57458159.0,system_historical,6.97,2.27,21.38,0.41,28.82,81.3
2024-03-01,KIGALI,Day,93829.4,71777.6,22051.9,2529747.0,55125166.0,52595420.0,system_historical,7.47,3.8,19.63,0.29,38.88,76.5
2024-03-15,KIGALI,Day,95743.6,74399.0,21344.5,2508075.0,57138468.0,54630392.0,system_historical,7.03,3.46,20.48,0.3,31.78,77.7
2024-04-01,KIGALI,Night,93276.2,72497.8,20778.4,2560830.0,55678333.0,53117503.0,system_historical,7.34,1.93,23.81,0.26,25.85,77.7
2024-04-15,KIGALI,Night,105201.8,82838.0,22363.7,2777598.0,63619612.0,60842014.0,system_historical,6.95,2.35,22.32,0.34,32.78,78.7
2024-05-01,KIGALI,Day,102713.2,79685.9,23027.3,2803196.0,61198765.0,58395569.0,system_historical,7.42,3.07,19.21,0.31,37.07,77.6
2024-05-15,KIGALI,Day,106132.9,84476.3,21656.6,2915690.0,64877833.0,61962143.0,system_historical,7.04,3.62,20.56,0.36,24.8,79.6
2024-06-01,KIGALI,Night,96241.7,74198.8,22043.0,2757718.0,56984642.0,54226924.0,system_historical,7.27,4.19,20.29,0.39,39.93,77.1
2024-06-15,KIGALI,Night,93849.5,74679.7,19169.8,2926595.0,57353977.0,54427382.0,system_historical,6.88,2.08,23.89,0.31,30.81,79.6
2024-07-01,KIGALI,Day,99647.5,78230.1,21417.4,2200998.0,60080736.0,57879738.0,system_historical,7.19,3.05,20.0,0.29,41.72,78.5
2024-07-15,KIGALI,Day,97553.7,77373.2,20180.4,2381287.0,59422652.0,57041365.0,system_historical,6.85,2.87,23.83,0.32,40.88,79.3
2024-08-01,KIGALI,Night,103797.8,82678.2,21119.6,2819989.0,63496825.0,60676836.0,system_historical,6.9,3.06,19.63,0.29,17.91,79.7
2024-08-15,KIGALI,Night,106662.7,83515.3,23147.4,2919212.0,64139732.0,61220520.0,system_historical,7.32,2.62,18.79,0.43,24.78,78.3
2024-09-01,KIGALI,Day,102406.4,80721.0,21685.3,2735081.0,61993737.0,59258656.0,system_historical,6.88,3.31,19.89,0.35,37.36,78.8
2024-09-15,KIGALI,Day,97329.2,80323.3,17006.0,2293283.0,61688261.0,59394977.0,system_historical,7.49,2.0,21.68,0.3,34.06,82.5
2024-10-01,KIGALI,Night,97734.8,77231.9,20502.9,2972614.0,59314111.0,56341497.0,system_historical,7.08,3.36,21.19,0.34,17.97,79.0
2024-10-15,KIGALI,Night,103486.1,85644.4,17841.7,2536446.0,65774904.0,63238458.0,system_historical,6.81,3.91,21.88,0.26,24.87,82.8
2024-11-01,KIGALI,Day,95302.5,74205.7,21096.7,2877919.0,56990011.0,54112092.0,system_historical,7.18,3.62,22.72,0.4,20.5,77.9
2024-11-15,KIGALI,Day,99328.9,82590.8,16738.1,2835363.0,63429710.0,60594348.0,system_historical,7.18,1.95,18.51,0.41,17.17,83.1
2024-12-01,KIGALI,Night,103485.1,86672.3,16812.8,2713806.0,66564312.0,63850506.0,system_historical,6.92,3.84,22.29,0.36,21.49,83.8
2024-12-15,KIGALI,Night,99710.7,82212.1,17498.6,2578131.0,63138866.0,60560735.0,system_historical,7.13,2.65,23.98,0.28,41.15,82.5
2024-01-01,MUHANGA,Day,36120.6,28779.4,7341.3,1758420.0,22102555.0,20344135.0,system_historical,7.26,3.96,20.95,0.28,36.93,79.7
2024-01-15,MUHANGA,Day,32592.4,25879.7,6712.7,1641947.0,19875585.0,18233638.0,system_historical,6.95,3.19,19.76,0.37,31.24,79.4
2024-02-01,MUHANGA,Night,34080.9,28017.3,6063.6,1618701.0,21517312.0,19898611.0,system_historical,7.41,4.34,23.16,0.36,36.13,82.2
2024-02-15,MUHANGA,Night,34468.7,26810.0,7658.7,1399039.0,20590044.0,19191005.0,system_historical,7.31,1.56,21.26,0.37,36.2,77.8
2024-03-01,MUHANGA,Day,36325.0,30391.9,5933.1,1872550.0,23341001.0,21468451.0,system_historical,7.35,2.61,18.94,0.25,39.37,83.7
2024-03-15,MUHANGA,Day,37992.3,31433.7,6558.7,1947215.0,24141044.0,22193829.0,system_historical,7.22,4.44,19.54,0.4,43.85,82.7
2024-04-01,MUHANGA,Night,33475.1,26529.1,6946.0,1561257.0,20374386.0,18813129.0,system_historical,7.08,4.09,19.81,0.3,33.69,79.3
2024-04-15,MUHANGA,Night,37139.4,29272.3,7867.2,1604351.0,22481116.0,20876765.0,system_historical,7.41,1.89,18.71,0.34,17.17,78.8
2024-05-01,MUHANGA,Day,33727.9,25940.6,7787.4,1595293.0,19922372.0,18327079.0,system_historical,7.35,3.46,22.43,0.34,15.8,76.9
2024-05-15,MUHANGA,Day,35674.9,28308.8,7366.1,1674151.0,21741177.0,20067027.0,system_historical,7.11,3.96,20.83,0.36,27.27,79.4
2024-06-01,MUHANGA,Night,34938.2,27274.0,7664.3,1720354.0,20946409.0,19226055.0,system_historical,6.94,2.13,22.95,0.26,40.01,78.1
2024-06-15,MUHANGA,Night,36286.4,30174.6,6111.8,1661125.0,23174068.0,21512943.0,system_historical,7.25,3.98,19.21,0.31,25.7,83.2
2024-07-01,MUHANGA,Day,35236.9,27440.7,7796.2,1382591.0,21074459.0,19691868.0,system_historical,7.34,2.14,22.89,0.36,43.27,77.9
2024-07-15,MUHANGA,Day,34360.0,26399.7,7960.3,1471731.0,20274998.0,18803267.0,system_historical,7.06,2.03,22.0,0.26,32.84,76.8
2024-08-01,MUHANGA,Night,34681.9,28520.6,6161.3,1536264.0,21903839.0,20367575.0,system_historical,7.22,2.48,22.11,0.41,21.84,82.2
2024-08-15,MUHANGA,Night,35999.0,29999.4,5999.7,1711060.0,23039506.0,21328446.0,system_historical,7.04,3.35,22.42,0.42,34.79,83.3
2024-09-01,MUHANGA,Day,33779.4,26099.0,7680.4,1652526.0,20044021.0,18391495.0,system_historical,7.31,2.2,22.92,0.29,24.23,77.3
2024-09-15,MUHANGA,Day,32621.3,26323.8,6297.5,1632531.0,20216663.0,18584132.0,system_historical,7.45,1.68,22.74,0.42,18.75,80.7
2024-10-01,MUHANGA,Night,35365.1,27803.5,7561.6,1652196.0,21353085.0,19700889.0,system_historical,6.89,3.47,18.44,0.29,16.77,78.6
2024-10-15,MUHANGA,Night,36904.6,29593.7,7310.9,1552789.0,22727960.0,21175171.0,system_historical,7.45,2.72,22.58,0.27,27.24,80.2
2024-11-01,MUHANGA,Day,36601.2,28081.1,8520.1,1529532.0,21566301.0,20036769.0,system_historical,7.26,1.57,19.94,0.43,21.6,76.7
2024-11-15,MUHANGA,Day,36550.3,30470.8,6079.5,1457375.0,23401551.0,21944176.0,system_historical,6.95,2.22,22.26,0.36,26.78,83.4
2024-12-01,MUHANGA,Night,33812.1,26729.2,7082.9,1736011.0,20528053.0,18792042.0,system_historical,7.31,2.63,18.96,0.44,29.72,79.1
2024-12-15,MUHANGA,Night,37317.7,29451.7,7866.0,1942879.0,22618896.0,20676017.0,system_historical,6.85,2.46,22.35,0.36,28.57,78.9
2024-01-01,MUSANZE,Day,15432.6,12361.4,3071.2,1273163.0,9493565.0,8220402.0,system_historical,7.21,3.77,19.66,0.33,21.64,80.1
2024-01-15,MUSANZE,Day,15287.3,12900.0,2387.4,1301969.0,9907180.0,8605210.0,system_historical,6.88,4.44,21.39,0.26,28.53,84.4
2024-02-01,MUSANZE,Night,15367.8,11820.9,3546.9,1068322.0,9078450.0,8010128.0,system_historical,7.14,4.35,18.66,0.45,20.32,76.9
2024-02-15,MUSANZE,Night,14797.7,11935.5,2862.2,1372807.0,9166441.0,7793634.0,system_historical,7.06,3.36,18.45,0.3,15.08,80.7
2024-03-01,MUSANZE,Day,15041.7,12525.0,2516.7,1331183.0,9619238.0,8288055.0,system_historical,7.36,3.85,21.62,0.45,44.74,83.3
2024-03-15,MUSANZE,Day,15001.0,12250.4,2750.7,1157882.0,9408277.0,8250395.0,system_historical,7.18,4.12,20.54,0.36,44.07,81.7
2024-04-01,MUSANZE,Night,14657.1,11237.2,3419.9,1258734.0,8630201.0,7371466.0,system_historical,7.04,3.92,19.49,0.31,29.91,76.7
2024-04-15,MUSANZE,Night,14119.3,11839.6,2279.7,1182954.0,9092805.0,7909851.0,system_historical,7.21,2.7,21.56,0.42,27.74,83.9
2024-05-01,MUSANZE,Day,15560.7,12456.1,3104.7,1232706.0,9566260.0,8333555.0,system_historical,7.43,4.15,22.74,0.4,19.88,80.0
2024-05-15,MUSANZE,Day,14562.7,11364.7,3198.0,1170187.0,8728076.0,7557889.0,system_historical,6.82,2.57,23.98,0.37,32.62,78.0
2024-06-01,MUSANZE,Night,13920.6,10717.1,3203.5,1139895.0,8230739.0,7090844.0,system_historical,7.38,2.73,22.28,0.33,29.49,77.0
2024-06-15,MUSANZE,Night,14779.8,11534.2,3245.6,1346388.0,8858250.0,7511862.0,system_historical,6.94,2.41,21.73,0.39,27.38,78.0
2024-07-01,MUSANZE,Day,14150.6,10979.8,3170.8,1078942.0,8432470.0,7353528.0,system_historical,6.85,2.04,23.61,0.43,32.96,77.6
2024-07-15,MUSANZE,Day,13573.3,10617.6,2955.7,1277290.0,8154335.0,6877044.0,system_historical,7.26,2.54,21.91,0.31,19.77,78.2
2024-08-01,MUSANZE,Night,14958.5,12181.3,2777.2,1327238.0,9355244.0,8028006.0,system_historical,7.46,1.79,23.0,0.27,17.27,81.4
2024-08-15,MUSANZE,Night,15150.3,12141.1,3009.2,1075792.0,9324390.0,8248598.0,system_historical,7.13,4.4,19.16,0.44,24.46,80.1
2024-09-01,MUSANZE,Day,14348.0,11633.0,2715.0,1222095.0,8934108.0,7712013.0,system_historical,7.35,3.18,18.67,0.26,23.2,81.1
2024-09-15,MUSANZE,Day,15708.4,12078.1,3630.3,1391172.0,9276008.0,7884836.0,system_historical,7.14,4.3,23.28,0.44,42.54,76.9
2024-10-01,MUSANZE,Night,14084.6,10979.1,3105.5,1282550.0,8431976.0,7149426.0,system_historical,6.97,2.64,23.35,0.44,35.02,78.0
2024-10-15,MUSANZE,Night,14714.5,12219.0,2495.5,1274860.0,9384200.0,8109340.0,system_historical,7.05,3.85,23.26,0.27,29.46,83.0
2024-11-01,MUSANZE,Day,15295.9,12406.5,2889.5,1334035.0,9528175.0,8194140.0,system_historical,7.37,3.88,21.54,0.33,31.94,81.1
2024-11-15,MUSANZE,Day,14366.3,11366.2,3000.1,1226977.0,8729263.0,7502287.0,system_historical,7.38,3.42,22.95,0.42,24.3,79.1
2024-12-01,MUSANZE,Night,15622.2,12387.4,3234.8,1255220.0,9513491.0,8258271.0,system_historical,7.25,3.06,23.61,0.25,17.53,79.3
2024-12-15,MUSANZE,Night,15041.6,12116.1,2925.4,1150154.0,9305190.0,8155036.0,system_historical,7.03,3.28,23.03,0.39,34.05,80.6
2024-01-01,RUBAVU,Day,40542.0,31084.4,9457.6,1635457.0,23872805.0,22237349.0,system_historical,7.05,2.73,21.49,0.43,43.41,76.7
2024-01-15,RUBAVU,Day,45405.2,37578.2,7827.0,1423049.0,28860038.0,27436989.0,system_historical,7.03,3.62,21.24,0.35,42.21,82.8
2024-02-01,RUBAVU,Night,41958.7,34723.7,7235.0,1826483.0,26667779.0,24841296.0,system_historical,6.95,3.65,19.26,0.34,27.27,82.8
2024-02-15,RUBAVU,Night,39966.4,33563.5,6402.9,1462370.0,25776778.0,24314408.0,system_historical,6.82,2.27,18.9,0.37,40.23,84.0
2024-03-01,RUBAVU,Day,41548.9,31927.7,9621.2,1661854.0,24520479.0,22858625.0,system_historical,7.44,4.31,23.19,0.26,36.29,76.8
2024-03-15,RUBAVU,Day,44135.8,35108.0,9027.8,1810225.0,26962917.0,25152693.0,system_historical,6.84,3.52,21.62,0.3,25.33,79.5
2024-04-01,RUBAVU,Night,42135.1,35491.0,6644.1,1582422.0,27257082.0,25674660.0,system_historical,7.26,1.89,18.87,0.36,21.98,84.2
2024-04-15,RUBAVU,Night,40364.1,31904.6,8459.4,1472559.0,24502760.0,23030201.0,system_historical,7.05,1.86,22.27,0.29,43.91,79.0
2024-05-01,RUBAVU,Day,41064.2,34510.6,6553.6,1626253.0,26504113.0,24877860.0,system_historical,7.2,4.19,21.55,0.45,16.06,84.0
2024-05-15,RUBAVU,Day,39286.0,30553.5,8732.5,1613107.0,23465091.0,21851984.0,system_historical,7.2,2.11,18.46,0.4,28.11,77.8
2024-06-01,RUBAVU,Night,45945.2,35154.3,10790.9,1778803.0,26998468.0,25219666.0,system_historical,6.91,4.01,18.91,0.33,21.32,76.5
2024-06-15,RUBAVU,Night,42489.2,35303.6,7185.6,1627803.0,27113202.0,25485399.0,system_historical,7.17,2.25,21.03,0.35,21.2,83.1
2024-07-01,RUBAVU,Day,40018.7,31318.4,8700.4,1592767.0,24052510.0,22459743.0,system_historical,6.9,3.71,21.08,0.31,35.16,78.3
2024-07-15,RUBAVU,Day,42594.0,33072.1,9521.9,1622817.0,25399360.0,23776542.0,system_historical,6.91,3.24,19.21,0.29,42.32,77.6
2024-08-01,RUBAVU,Night,41039.0,33985.6,7053.5,1769822.0,26100919.0,24331097.0,system_historical,6.96,3.66,18.01,0.37,41.79,82.8
2024-08-15,RUBAVU,Night,43585.3,36130.4,7455.0,1743959.0,27748139.0,26004180.0,system_historical,7.07,2.69,22.73,0.32,15.48,82.9
2024-09-01,RUBAVU,Day,42380.6,33417.1,8963.4,1690423.0,25664357.0,23973933.0,system_historical,7.47,4.15,22.7,0.29,32.07,78.9
2024-09-15,RUBAVU,Day,41232.4,33341.1,7891.3,1560900.0,25605961.0,24045061.0,system_historical,7.28,3.1,20.95,0.44,26.4,80.9
2024-10-01,RUBAVU,Night,45171.8,35717.7,9454.2,1736314.0,27431184.0,25694870.0,system_historical,7.35,4.36,22.5,0.28,16.53,79.1
2024-10-15,RUBAVU,Night,42856.4,33857.9,8998.5,1734018.0,26002856.0,24268839.0,system_historical,6.81,3.3,22.63,0.37,27.06,79.0
2024-11-01,RUBAVU,Day,41018.9,33733.7,7285.2,1556770.0,25907460.0,24350691.0,system_historical,6.8,4.03,19.65,0.37,26.62,82.2
2024-11-15,RUBAVU,Day,42413.2,32566.6,9846.6,1627731.0,25011167.0,23383436.0,system_historical,7.44,3.04,20.39,0.3,25.64,76.8
2024-12-01,RUBAVU,Night,39817.7,33340.8,6476.9,1499331.0,25605715.0,24106384.0,system_historical,7.45,3.05,20.37,0.45,34.43,83.7
2024-12-15,RUBAVU,Night,44446.6,36733.3,7713.3,1838453.0,28211142.0,26372689.0,system_historical,6.9,1.75,22.28,0.31,21.49,82.6
2024-01-01,HUYE,Day,22919.3,17640.5,5278.8,1568007.0,13547877.0,11979869.0,system_historical,7.25,1.52,20.76,0.4,18.23,77.0
2024-01-15,HUYE,Day,24567.1,20198.0,4369.0,1498816.0,15512072.0,14013256.0,system_historical,7.26,4.46,21.28,0.37,26.74,82.2
2024-02-01,HUYE,Night,24017.9,19599.5,4418.5,1369230.0,15052378.0,13683148.0,system_historical,7.09,2.86,21.62,0.38,43.6,81.6
2024-02-15,HUYE,Night,23601.1,19586.3,4014.7,1365391.0,15042306.0,13676914.0,system_historical,7.28,2.96,22.87,0.41,37.74,83.0
2024-03-01,HUYE,Day,26273.6,21664.2,4609.4,1332533.0,16638099.0,15305566.0,system_historical,6.85,3.15,21.12,0.26,40.02,82.5
2024-03-15,HUYE,Day,25281.6,20892.9,4388.7,1358534.0,16045745.0,14687210.0,system_historical,7.37,2.3,20.7,0.36,31.3,82.6
2024-04-01,HUYE,Night,26476.5,20898.6,5577.8,1454446.0,16050150.0,14595704.0,system_historical,6.98,3.42,21.98,0.35,30.83,78.9
2024-04-15,HUYE,Night,24476.2,18872.9,5603.3,1192623.0,14494367.0,13301744.0,system_historical,7.43,2.28,22.09,0.38,35.17,77.1
2024-05-01,HUYE,Day,25696.6,21265.6,4431.0,1271700.0,16331999.0,15060299.0,system_historical,7.35,3.94,20.27,0.35,20.82,82.8
2024-05-15,HUYE,Day,25356.5,20003.7,5352.8,1382961.0,15362820.0,13979858.0,system_historical,7.2,3.07,21.7,0.36,39.23,78.9
2024-06-01,HUYE,Night,25360.5,20403.2,4957.3,1389083.0,15669619.0,14280536.0,system_historical,7.07,3.94,23.89,0.4,17.03,80.5
2024-06-15,HUYE,Night,24880.8,20266.8,4613.9,1509644.0,15564939.0,14055295.0,system_historical,6.99,3.35,18.99,0.27,41.72,81.5
2024-07-01,HUYE,Day,23217.4,18484.9,4732.5,1207258.0,14196383.0,12989124.0,system_historical,6.93,2.52,23.01,0.27,31.52,79.6
2024-07-15,HUYE,Day,25396.5,19595.3,5801.1,1443197.0,15049228.0,13606031.0,system_historical,7.33,1.61,19.69,0.37,39.11,77.2
2024-08-01,HUYE,Night,24573.9,19352.2,5221.7,1348909.0,14862495.0,13513586.0,system_historical,6.91,2.93,18.86,0.41,26.59,78.8
2024-08-15,HUYE,Night,23834.2,19787.7,4046.5,1512292.0,15196950.0,13684658.0,system_historical,7.18,2.65,18.82,0.38,42.42,83.0
2024-09-01,HUYE,Day,25104.8,19586.7,5518.1,1510732.0,15042576.0,13531844.0,system_historical,7.1,3.02,22.03,0.37,30.2,78.0
2024-09-15,HUYE,Day,23058.5,18705.4,4353.1,1290833.0,14365756.0,13074923.0,system_historical,7.18,3.31,23.9,0.41,25.86,81.1
2024-10-01,HUYE,Night,24210.0,18622.0,5588.0,1474470.0,14301689.0,12827220.0,system_historical,7.32,1.56,23.54,0.28,40.87,76.9
2024-10-15,HUYE,Night,24034.3,20210.7,3823.6,1604709.0,15521835.0,13917127.0,system_historical,7.12,3.17,21.66,0.44,29.82,84.1
2024-11-01,HUYE,Day,23972.6,19073.9,4898.6,1548616.0,14648783.0,13100167.0,system_historical,7.07,3.27,18.61,0.32,31.65,79.6
2024-11-15,HUYE,Day,24695.7,19743.5,4952.2,1383123.0,15162992.0,13779869.0,system_historical,7.45,1.96,20.39,0.37,16.18,79.9
2024-12-01,HUYE,Night,23830.1,19007.6,4822.5,1444137.0,14597823.0,13153686.0,system_historical,7.07,4.37,19.69,0.42,38.38,79.8
2024-12-15,HUYE,Night,25306.9,19845.3,5461.6,1443271.0,15241228.0,13797957.0,system_historical,7.46,4.33,19.41,0.43,42.94,78.4
2025-01-01,KIGALI,Day,110344.7,94728.4,15616.3,2669851.0,72751407.0,70081555.0,system_historical,7.21,3.17,22.89,0.35,16.68,85.8
2025-01-15,KIGALI,Day,104193.2,85592.5,18600.7,2707399.0,65735068.0,63027669.0,system_historical,7.47,1.84,18.16,0.38,17.93,82.1
2025-02-01,KIGALI,Night,110181.9,92525.2,17656.7,2847099.0,71059353.0,68212254.0,system_historical,7.3,2.49,18.57,0.27,28.91,84.0
2025-02-15,KIGALI,Night,109589.0,93395.3,16193.7,3138863.0,71727583.0,68588719.0,system_historical,7.28,1.73,19.97,0.29,33.22,85.2
2025-03-01,KIGALI,Day,99792.4,78048.7,21743.7,2692787.0,59941413.0,57248626.0,system_historical,7.03,1.56,21.84,0.34,34.07,78.2
2025-03-15,KIGALI,Day,101747.7,80914.3,20833.4,2725163.0,62142171.0,59417008.0,system_historical,7.11,3.56,19.33,0.33,21.34,79.5
2025-04-01,KIGALI,Night,103819.0,82277.3,21541.7,2690421.0,63188942.0,60498522.0,system_historical,7.23,2.54,22.72,0.43,21.68,79.3
2025-04-15,KIGALI,Night,105848.8,90416.1,15432.7,2761362.0,69439563.0,66678202.0,system_historical,7.03,2.82,21.63,0.35,31.95,85.4
2025-05-01,KIGALI,Day,105244.1,88642.8,16601.3,2795692.0,68077689.0,65281997.0,system_historical,6.97,3.83,21.19,0.41,28.3,84.2
2025-05-15,KIGALI,Day,111538.4,88646.9,22891.5,2593244.0,68080823.0,65487578.0,system_historical,7.23,1.7,21.16,0.37,40.78,79.5
2025-06-01,KIGALI,Night,104604.0,89641.3,14962.7,2962598.0,68844539.0,65881941.0,system_historical,7.0,2.71,20.94,0.39,44.86,85.7
2025-06-15,KIGALI,Night,109874.0,92438.8,17435.3,3156350.0,70992964.0,67836614.0,system_historical,7.15,2.43,18.85,0.28,24.96,84.1
2025-07-01,KIGALI,Day,102365.6,84921.2,17444.4,2405607.0,65219459.0,62813852.0,system_historical,7.06,3.78,21.66,0.4,28.24,83.0
2025-07-15,KIGALI,Day,98579.9,79021.9,19558.0,2876017.0,60688842.0,57812825.0,system_historical,7.28,2.84,19.36,0.34,35.73,80.2
2025-08-01,KIGALI,Night,99465.4,84193.8,15271.6,2426086.0,64660815.0,62234729.0,system_historical,7.22,2.86,23.43,0.41,36.49,84.6
2025-08-15,KIGALI,Night,110889.1,87717.5,23171.6,2823852.0,67367011.0,64543159.0,system_historical,6.98,4.1,19.73,0.43,39.16,79.1
2025-09-01,KIGALI,Day,107130.2,91015.0,16115.2,2661749.0,69899520.0,67237771.0,system_historical,7.09,3.95,18.72,0.42,18.77,85.0
2025-09-15,KIGALI,Day,110946.4,92239.2,18707.2,3097402.0,70839671.0,67742269.0,system_historical,6.9,2.35,18.54,0.32,26.82,83.1
2025-10-01,KIGALI,Night,113025.6,94302.4,18723.2,2976429.0,72424260.0,69447831.0,system_historical,7.09,1.98,21.79,0.29,23.18,83.4
2025-10-15,KIGALI,Night,112618.9,94237.8,18381.1,3266069.0,72374629.0,69108560.0,system_historical,7.47,2.56,19.21,0.39,18.28,83.7
2025-11-01,KIGALI,Day,100377.3,79830.8,20546.4,2630820.0,61310073.0,58679253.0,system_historical,7.0,1.97,22.11,0.35,32.6,79.5
2025-11-15,KIGALI,Day,98169.9,80004.2,18165.7,2960138.0,61443204.0,58483066.0,system_historical,7.06,2.26,20.88,0.32,25.73,81.5
2025-12-01,KIGALI,Night,103615.4,84961.3,18654.1,2873359.0,65250279.0,62376920.0,system_historical,7.49,2.54,18.79,0.43,32.3,82.0
2025-12-15,KIGALI,Night,98956.8,84118.9,14837.8,2675705.0,64603347.0,61927642.0,system_historical,7.4,1.6,19.21,0.45,27.09,85.0
2025-01-01,MUHANGA,Day,38955.2,33144.5,5810.7,1733012.0,25454973.0,23721961.0,system_historical,7.44,1.78,21.94,0.41,16.44,85.1
2025-01-15,MUHANGA,Day,39415.3,31224.4,8190.9,1727128.0,23980357.0,22253229.0,system_historical,7.24,2.93,18.91,0.45,31.05,79.2
2025-02-01,MUHANGA,Night,36187.2,31032.5,5154.8,1651416.0,23832947.0,22181532.0,system_historical,7.0,3.69,21.86,0.32,35.47,85.8
2025-02-15,MUHANGA,Night,39184.2,32549.3,6634.9,1734236.0,24997840.0,23263603.0,system_historical,7.31,3.25,20.68,0.33,17.19,83.1
2025-03-01,MUHANGA,Day,35150.1,28735.3,6414.8,1566194.0,22068700.0,20502505.0,system_historical,7.33,2.32,23.44,0.26,36.85,81.8
2025-03-15,MUHANGA,Day,37585.5,29637.0,7948.5,1697715.0,22761189.0,21063473.0,system_historical,7.44,3.23,19.01,0.3,37.79,78.9
2025-04-01,MUHANGA,Night,39849.6,32370.7,7478.8,1874782.0,24860735.0,22985953.0,system_historical,6.82,2.73,21.22,0.41,22.13,81.2
2025-04-15,MUHANGA,Night,38013.3,32635.5,5377.9,1601169.0,25064051.0,23462883.0,system_historical,7.47,3.25,19.67,0.28,26.24,85.9
2025-05-01,MUHANGA,Day,39205.9,32665.8,6540.0,1786918.0,25087370.0,23300451.0,system_historical,7.12,3.49,20.95,0.28,39.35,83.3
2025-05-15,MUHANGA,Day,35077.1,28398.6,6678.5,1641877.0,21810147.0,20168270.0,system_historical,6.96,2.91,23.31,0.41,40.37,81.0
2025-06-01,MUHANGA,Night,36109.9,28509.7,7600.3,1758960.0,21895427.0,20136466.0,system_historical,7.39,3.51,22.67,0.44,29.1,79.0
2025-06-15,MUHANGA,Night,34787.1,29722.5,5064.7,1498328.0,22826858.0,21328531.0,system_historical,7.45,3.25,23.33,0.29,23.93,85.4
2025-07-01,MUHANGA,Day,36609.7,30717.8,5891.9,1683668.0,23591249.0,21907581.0,system_historical,7.43,3.88,22.53,0.4,21.46,83.9
2025-07-15,MUHANGA,Day,36091.3,29519.6,6571.7,1731399.0,22671069.0,20939670.0,system_historical,6.82,1.94,23.48,0.36,44.15,81.8
2025-08-01,MUHANGA,Night,38383.7,31486.2,6897.5,1580679.0,24181405.0,22600726.0,system_historical,6.89,1.54,20.53,0.34,37.99,82.0
2025-08-15,MUHANGA,Night,34156.3,28743.4,5413.0,1649281.0,22074901.0,20425620.0,system_historical,7.05,3.94,20.44,0.29,22.67,84.2
2025-09-01,MUHANGA,Day,35107.2,29832.2,5275.0,1582119.0,22911131.0,21329012.0,system_historical,7.37,1.55,18.03,0.28,28.1,85.0
2025-09-15,MUHANGA,Day,38236.2,30307.5,7928.7,1905344.0,23276159.0,21370814.0,system_historical,7.12,4.22,23.62,0.43,20.26,79.3
2025-10-01,MUHANGA,Night,35043.6,29471.0,5572.6,1527757.0,22633732.0,21105974.0,system_historical,7.35,3.22,21.07,0.38,33.68,84.1
2025-10-15,MUHANGA,Night,39059.1,31204.8,7854.3,1512788.0,23965300.0,22452512.0,system_historical,6.99,2.74,23.43,0.34,29.18,79.9
2025-11-01,MUHANGA,Day,37875.1,30279.7,7595.4,1607615.0,23254833.0,21647218.0,system_historical,6.84,4.07,23.13,0.27,22.42,79.9
2025-11-15,MUHANGA,Day,39282.9,32401.7,6881.2,1698251.0,24884531.0,23186281.0,system_historical,7.48,1.68,22.42,0.4,44.56,82.5
2025-12-01,MUHANGA,Night,37550.0,32131.3,5418.6,1712037.0,24676857.0,22964820.0,system_historical,6.84,4.1,21.62,0.42,37.52,85.6
2025-12-15,MUHANGA,Night,36250.9,30290.1,5960.8,1501604.0,23262795.0,21761191.0,system_historical,7.04,3.42,19.93,0.37,18.31,83.6
